GLOBAL UNIQUE IDENTIFIER,LAST EDITED DATE,TAXONOMIC ORDER,CATEGORY,TAXON CONCEPT ID,COMMON NAME,SCIENTIFIC NAME,SUBSPECIES COMMON NAME,SUBSPECIES SCIENTIFIC NAME,EXOTIC CODE,OBSERVATION COUNT,BREEDING CODE,BREEDING CATEGORY,BEHAVIOR CODE,AGE/SEX,COUNTRY,COUNTRY CODE,STATE,STATE CODE,COUNTY,COUNTY CODE,IBA CODE,BCR CODE,USFWS CODE,ATLAS BLOCK,LOCALITY,LOCALITY ID,LOCALITY TYPE,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,SAMPLING EVENT IDENTIFIER,PROTOCOL TYPE,PROTOCOL CODE,PROJECT CODE,DURATION MINUTES,EFFORT DISTANCE KM,EFFORT AREA HA,NUMBER OBSERVERS,ALL SPECIES REPORTED,GROUP IDENTIFIER,HAS MEDIA,APPROVED,REVIEWED,REASON,TRIP COMMENTS,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS339969800,2018-08-02 22:09:41,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Immature (1)",United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Alexandre Dairy,L375293,H,41.8951218,-124.1744328,1994-01-09,8:00:00,obsr252573,S24863638,Stationary,P21,EBIRD,120,,,2,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS214981367,2017-10-19 10:35:37,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Alexandre Dairy,L375293,H,41.8951218,-124.1744328,1994-01-04,9:30:00,obsr237676,S15465115,Traveling,P22,EBIRD,190,4.828,,4,0,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS81503898,2018-11-13 1:36:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Smith River Bottoms--south,L384127,H,41.8869434,-124.1774368,1994-01-16,9:30:00,obsr102836,S5758055,Traveling,P22,EBIRD,90,6.437,,3,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS339970214,2016-04-05 16:20:47,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,"Unknown Sex, Adult (1)",United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Smith River Bottoms--Pala Rd.,L485953,H,41.908154,-124.1825867,1994-01-09,10:10:00,obsr252573,S24863674,Traveling,P22,EBIRD,30,0.644,,2,1,,0,1,0,,,Adult
URN:CornellLabOfOrnithology:EBIRD:OBS328497058,2021-03-18 22:18:46,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,2,,,,,United States,US,California,US-CA,Del Norte,US-CA-015,BIRDLIFE_29499|US-CA_42,5,,,Smith River Bottoms--south,L384127,H,41.8869434,-124.1774368,1994-01-20,6:15:00,obsr182152,S24025461,Historical,P62,EBIRD,435,,,1,1,,0,1,0,,walking and driving around the area with frequent returns to the Gyrfalcon spot.  Finally saw it after 7:15 in the area,adult and immature
URN:CornellLabOfOrnithology:EBIRD:OBS80633684,2022-10-21 9:28:08,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1994-01-01,10:00:00,obsr202543,S5707782,Traveling,P22,EBIRD,120,8.047,,3,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS47642617,2022-10-21 9:11:05,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1994-01-21,9:00:00,obsr136896,S3476726,Incidental,P20,EBIRD,180,,,1,1,,0,1,0,,,
URN:CornellLabOfOrnithology:EBIRD:OBS56467580,2017-08-16 0:45:10,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Glenn,US-CA-021,US-CA_231,32,USFWS_659,,Sacramento NWR,L168785,H,39.405434,-122.17191,1994-01-30,,obsr27456,S4075650,Incidental,P20,EBIRD,,,,10,1,,0,1,0,,"SJAS field trip led by Kasey Foley & Rich Petersen.  Participants, me, John Blades, Margaret Williams, et al.",
URN:CornellLabOfOrnithology:EBIRD:OBS798939558,2019-08-27 15:00:55,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,X,,,,,United States,US,California,US-CA,Modoc,US-CA-049,US-CA_114,9,USFWS_307,,Modoc NWR,L589213,H,41.4575229,-120.5219078,1994-01-25,,obsr26970,S59311906,Historical,P62,EBIRD,,,,1,0,,0,1,0,,"No effort data.  I was here for a meeting with county planners and ""got a brief chance to scout around a little.  I saw very few waterfowl and [these year birds].""",
URN:CornellLabOfOrnithology:EBIRD:OBS834804789,2019-12-04 16:28:11,8271,species,avibase-FED3756C,Bald Eagle,Haliaeetus leucocephalus,,,,1,,,,,United States,US,California,US-CA,Monterey,US-CA-053,BIRDLIFE_29509|US-CA_121,,,,Andrew Molera SP--Big Sur River mouth,L109487,H,36.2819875,-121.8595805,1994-01-30,8:30:00,obsr332747,S61982316,Historical,P62,EBIRD,180,4.828,,3,0,,0,1,0,,Birded w/Chris Tenney & Jeff Davis,imm.
